name,comment,cost,choicecategory,blurb,supplier,price,multiplier,published,sortorder
"Intel Xeon E5-2687W v2 (25M Cache, 3.40 GHz)","Scraped from ark, Launched: Q3'13","2112.00","Xeon E5 v2 CPUs","8 cores, 150 W","","","","True","1300"
"Intel Xeon E5-2690 v2 (25M Cache, 3.00 GHz)","Scraped from ark, Launched: Q3'13","2061.00","Xeon E5 v2 CPUs","10 cores, 130 W","","","","True","1300"
"Intel Xeon E5-2695 v2 (30M Cache, 2.40 GHz)","Scraped from ark, Launched: Q3'13","2336.00","Xeon E5 v2 CPUs","12 cores, 115 W","","","","True","1300"
"Intel Xeon E5-2697 v2 (30M Cache, 2.70 GHz)","Scraped from ark, Launched: Q3'13","2614.00","Xeon E5 v2 CPUs","12 cores, 130 W","","","","True","1300"
"Intel Xeon E5-2403 v2 (10M Cache, 1.80 GHz)","Scraped from ark, Launched: Q1'14","192.00","Xeon E5 v2 CPUs","4 cores, 80 W","","","","True","1300"
"Intel Xeon E5-2407 v2 (10M Cache, 2.40 GHz)","Scraped from ark, Launched: Q1'14","250.00","Xeon E5 v2 CPUs","4 cores, 80 W","","","","True","1300"
"Intel Xeon E5-2420 v2 (15M Cache, 2.20 GHz)","Scraped from ark, Launched: Q1'14","406.00","Xeon E5 v2 CPUs","6 cores, 80 W","","","","True","1300"
"Intel Xeon E5-2430 v2 (15M Cache, 2.50 GHz)","Scraped from ark, Launched: Q1'14","551.00","Xeon E5 v2 CPUs","6 cores, 80 W","","","","True","1300"
"Intel Xeon E5-2430L v2 (15M Cache, 2.40 GHz)","Scraped from ark, Launched: Q1'14","612.00","Xeon E5 v2 CPUs","6 cores, 60 W","","","","True","1300"
"Intel Xeon E5-2440 v2 (20M Cache, 1.90 GHz)","Scraped from ark, Launched: Q1'14","832.00","Xeon E5 v2 CPUs","8 cores, 95 W","","","","True","1300"
"Intel Xeon E5-2450 v2 (20M Cache, 2.50 GHz)","Scraped from ark, Launched: Q1'14","1107.00","Xeon E5 v2 CPUs","8 cores, 95 W","","","","True","1300"
"Intel Xeon E5-2450L v2 (25M Cache, 1.70 GHz)","Scraped from ark, Launched: Q1'14","1219.00","Xeon E5 v2 CPUs","10 cores, 60 W","","","","True","1300"
"Intel Xeon E5-2470 v2 (25M Cache, 2.40 GHz)","Scraped from ark, Launched: Q1'14","1440.00","Xeon E5 v2 CPUs","10 cores, 95 W","","","","True","1300"
"Intel Xeon E5-1620 v2 (10M Cache, 3.70 GHz)","Scraped from ark, Launched: Q3'13","294.00","Xeon E5 v2 CPUs","4 cores, 130 W","","","","True","1300"
"Intel Xeon E5-1650 v2 (12M Cache, 3.50 GHz)","Scraped from ark, Launched: Q3'13","583.00","Xeon E5 v2 CPUs","6 cores, 130 W","","","","True","1300"
"Intel Xeon E5-1660 v2 (15M Cache, 3.70 GHz)","Scraped from ark, Launched: Q3'13","1080.00","Xeon E5 v2 CPUs","6 cores, 130 W","","","","True","1300"
